[2018-11-12 22:06:33,467] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,060] funny logger:Enter into :GetGoodRate
[2018-11-12 22:06:38,060] funny logger:Enter into :GetGoodRate
[2018-11-12 22:06:38,060] funny logger:Enter into :GetGoodRate
[2018-11-12 22:06:38,060] funny logger:Enter into :GetGoodRate
[2018-11-12 22:06:38,060] funny logger:Enter into :GetGoodRate
[2018-11-12 22:06:38,060] funny logger:Enter into :GetGoodRate
[2018-11-12 22:06:38,060] funny logger:Enter into :GetGoodRate
[2018-11-12 22:06:38,060] funny logger:Enter into :GetGoodRate
[2018-11-12 22:06:38,060] funny logger:Enter into :GetGoodRate
[2018-11-12 22:06:38,060] funny logger:Enter into :GetGoodRate
[2018-11-12 22:06:38,060] funny logger:Enter into :GetGoodRate
[2018-11-12 22:06:38,060] funny logger:Enter into :GetGoodRate
[2018-11-12 22:06:38,060] funny logger:Enter into :GetGoodRate
[2018-11-12 22:06:38,060] funny logger:Enter into :GetGoodRate
[2018-11-12 22:06:38,060] funny logger:Enter into :GetGoodRate
[2018-11-12 22:06:38,060] funny logger:Enter into :GetGoodRate
[2018-11-12 22:06:38,060] funny logger:Enter into :GetGoodRate
[2018-11-12 22:06:38,060] funny logger:Enter into :GetGoodRate
[2018-11-12 22:06:38,060] funny logger:Enter into :GetGoodRate
[2018-11-12 22:06:38,060] funny logger:Enter into :GetGoodRate
[2018-11-12 22:06:38,063] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,063] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,063] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,063] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,063] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,063] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,063] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,063] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,063] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,063] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,063] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,063] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,063] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,063] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,063] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,063] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,063] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,063] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,063] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,063] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,063] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,063] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,197] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,197] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,197] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,197] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,197] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,197] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,197] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,197] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,197] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,197] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,197] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,197] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,197] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,197] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,197] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,197] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,197] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,197] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,197] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,197] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,197] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,197] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,321] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,321] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,321] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,321] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,321] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,321] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,321] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,321] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,321] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,321] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,321] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,321] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,321] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,321] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,321] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,321] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,321] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,321] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,321] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,321] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,321] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,321] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,321] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,323] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,323] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,323] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,323] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,323] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,323] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,323] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,323] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,323] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,323] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,323] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,323] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,323] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,323] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,323] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,323] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,323] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,323] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,323] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,323] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,323] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,323] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,323] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,325] funny logger:Exit :GetGoodRate
[2018-11-12 22:06:38,325] funny logger:Exit :GetGoodRate
[2018-11-12 22:06:38,325] funny logger:Exit :GetGoodRate
[2018-11-12 22:06:38,325] funny logger:Exit :GetGoodRate
[2018-11-12 22:06:38,325] funny logger:Exit :GetGoodRate
[2018-11-12 22:06:38,325] funny logger:Exit :GetGoodRate
[2018-11-12 22:06:38,325] funny logger:Exit :GetGoodRate
[2018-11-12 22:06:38,325] funny logger:Exit :GetGoodRate
[2018-11-12 22:06:38,325] funny logger:Exit :GetGoodRate
[2018-11-12 22:06:38,325] funny logger:Exit :GetGoodRate
[2018-11-12 22:06:38,325] funny logger:Exit :GetGoodRate
[2018-11-12 22:06:38,325] funny logger:Exit :GetGoodRate
[2018-11-12 22:06:38,325] funny logger:Exit :GetGoodRate
[2018-11-12 22:06:38,325] funny logger:Exit :GetGoodRate
[2018-11-12 22:06:38,325] funny logger:Exit :GetGoodRate
[2018-11-12 22:06:38,325] funny logger:Exit :GetGoodRate
[2018-11-12 22:06:38,325] funny logger:Exit :GetGoodRate
[2018-11-12 22:06:38,325] funny logger:Exit :GetGoodRate
[2018-11-12 22:06:38,325] funny logger:Exit :GetGoodRate
[2018-11-12 22:06:38,325] funny logger:Exit :GetGoodRate
[2018-11-12 22:06:38,325] funny logger:Exit :GetGoodRate
[2018-11-12 22:06:38,325] funny logger:Exit :GetGoodRate
[2018-11-12 22:06:38,325] funny logger:Exit :GetGoodRate
[2018-11-12 22:06:38,326] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,326] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,326] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,326] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,326] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,326] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,326] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,326] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,326] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,326] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,326] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,326] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,326] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,326] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,326] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,326] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,326] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,326] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,326] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,326] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,326] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,326] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,326] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,326] funny logger:Enter into :GetBSObject
[2018-11-12 22:06:38,463] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,463] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,463] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,463] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,463] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,463] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,463] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,463] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,463] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,463] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,463] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,463] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,463] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,463] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,463] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,463] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,463] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,463] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,463] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,463] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,463] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,463] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,463] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,463] funny logger:Exit :GetBSObject
[2018-11-12 22:06:38,601] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,601] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,601] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,601] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,601] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,601] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,601] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,601] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,601] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,601] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,601] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,601] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,601] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,601] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,601] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,601] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,601] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,601] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,601] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,601] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,601] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,601] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,601] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,601] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,601] funny logger:Enter into :GetJSON
[2018-11-12 22:06:38,605] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,605] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,605] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,605] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,605] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,605] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,605] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,605] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,605] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,605] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,605] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,605] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,605] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,605] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,605] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,605] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,605] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,605] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,605] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,605] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,605] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,605] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,605] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,605] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,605] funny logger:Exit :GetJSON
[2018-11-12 22:06:38,609] funny logger:Enter into :GetDataSKU
[2018-11-12 22:06:38,609] funny logger:Enter into :GetDataSKU
[2018-11-12 22:06:38,609] funny logger:Enter into :GetDataSKU
[2018-11-12 22:06:38,609] funny logger:Enter into :GetDataSKU
[2018-11-12 22:06:38,609] funny logger:Enter into :GetDataSKU
[2018-11-12 22:06:38,609] funny logger:Enter into :GetDataSKU
[2018-11-12 22:06:38,609] funny logger:Enter into :GetDataSKU
[2018-11-12 22:06:38,609] funny logger:Enter into :GetDataSKU
[2018-11-12 22:06:38,609] funny logger:Enter into :GetDataSKU
[2018-11-12 22:06:38,609] funny logger:Enter into :GetDataSKU
[2018-11-12 22:06:38,609] funny logger:Enter into :GetDataSKU
[2018-11-12 22:06:38,609] funny logger:Enter into :GetDataSKU
[2018-11-12 22:06:38,609] funny logger:Enter into :GetDataSKU
[2018-11-12 22:06:38,609] funny logger:Enter into :GetDataSKU
[2018-11-12 22:06:38,609] funny logger:Enter into :GetDataSKU
[2018-11-12 22:06:38,609] funny logger:Enter into :GetDataSKU
[2018-11-12 22:06:38,609] funny logger:Enter into :GetDataSKU
[2018-11-12 22:06:38,609] funny logger:Enter into :GetDataSKU
[2018-11-12 22:06:38,609] funny logger:Enter into :GetDataSKU
[2018-11-12 22:06:38,609] funny logger:Enter into :GetDataSKU
[2018-11-12 22:06:38,609] funny logger:Enter into :GetDataSKU
[2018-11-12 22:06:38,609] funny logger:Enter into :GetDataSKU
[2018-11-12 22:06:38,609] funny logger:Enter into :GetDataSKU
[2018-11-12 22:06:38,609] funny logger:Enter into :GetDataSKU
[2018-11-12 22:06:38,609] funny logger:Enter into :GetDataSKU
[2018-11-12 22:06:38,609] funny logger:Enter into :GetDataSKU
[2018-11-12 22:06:38,614] funny logger:Exit :GetDataSKU
[2018-11-12 22:06:38,614] funny logger:Exit :GetDataSKU
[2018-11-12 22:06:38,614] funny logger:Exit :GetDataSKU
[2018-11-12 22:06:38,614] funny logger:Exit :GetDataSKU
[2018-11-12 22:06:38,614] funny logger:Exit :GetDataSKU
[2018-11-12 22:06:38,614] funny logger:Exit :GetDataSKU
[2018-11-12 22:06:38,614] funny logger:Exit :GetDataSKU
[2018-11-12 22:06:38,614] funny logger:Exit :GetDataSKU
[2018-11-12 22:06:38,614] funny logger:Exit :GetDataSKU
[2018-11-12 22:06:38,614] funny logger:Exit :GetDataSKU
[2018-11-12 22:06:38,614] funny logger:Exit :GetDataSKU
[2018-11-12 22:06:38,614] funny logger:Exit :GetDataSKU
[2018-11-12 22:06:38,614] funny logger:Exit :GetDataSKU
[2018-11-12 22:06:38,614] funny logger:Exit :GetDataSKU
[2018-11-12 22:06:38,614] funny logger:Exit :GetDataSKU
[2018-11-12 22:06:38,614] funny logger:Exit :GetDataSKU
[2018-11-12 22:06:38,614] funny logger:Exit :GetDataSKU
[2018-11-12 22:06:38,614] funny logger:Exit :GetDataSKU
[2018-11-12 22:06:38,614] funny logger:Exit :GetDataSKU
[2018-11-12 22:06:38,614] funny logger:Exit :GetDataSKU
[2018-11-12 22:06:38,614] funny logger:Exit :GetDataSKU
[2018-11-12 22:06:38,614] funny logger:Exit :GetDataSKU
[2018-11-12 22:06:38,614] funny logger:Exit :GetDataSKU
[2018-11-12 22:06:38,614] funny logger:Exit :GetDataSKU
[2018-11-12 22:06:38,614] funny logger:Exit :GetDataSKU
[2018-11-12 22:06:38,614] funny logger:Exit :GetDataSKU
[2018-11-12 22:06:38,617] funny logger:Enter into :GetTitleAndItemUrl
[2018-11-12 22:06:38,617] funny logger:Enter into :GetTitleAndItemUrl
[2018-11-12 22:06:38,617] funny logger:Enter into :GetTitleAndItemUrl
[2018-11-12 22:06:38,617] funny logger:Enter into :GetTitleAndItemUrl
[2018-11-12 22:06:38,617] funny logger:Enter into :GetTitleAndItemUrl
[2018-11-12 22:06:38,617] funny logger:Enter into :GetTitleAndItemUrl
[2018-11-12 22:06:38,617] funny logger:Enter into :GetTitleAndItemUrl
[2018-11-12 22:06:38,617] funny logger:Enter into :GetTitleAndItemUrl
[2018-11-12 22:06:38,617] funny logger:Enter into :GetTitleAndItemUrl
[2018-11-12 22:06:38,617] funny logger:Enter into :GetTitleAndItemUrl
[2018-11-12 22:06:38,617] funny logger:Enter into :GetTitleAndItemUrl
[2018-11-12 22:06:38,617] funny logger:Enter into :GetTitleAndItemUrl
[2018-11-12 22:06:38,617] funny logger:Enter into :GetTitleAndItemUrl
[2018-11-12 22:06:38,617] funny logger:Enter into :GetTitleAndItemUrl
[2018-11-12 22:06:38,617] funny logger:Enter into :GetTitleAndItemUrl
[2018-11-12 22:06:38,617] funny logger:Enter into :GetTitleAndItemUrl
[2018-11-12 22:06:38,617] funny logger:Enter into :GetTitleAndItemUrl
[2018-11-12 22:06:38,617] funny logger:Enter into :GetTitleAndItemUrl
[2018-11-12 22:06:38,617] funny logger:Enter into :GetTitleAndItemUrl
[2018-11-12 22:06:38,617] funny logger:Enter into :GetTitleAndItemUrl
[2018-11-12 22:06:38,617] funny logger:Enter into :GetTitleAndItemUrl
[2018-11-12 22:06:38,617] funny logger:Enter into :GetTitleAndItemUrl
[2018-11-12 22:06:38,617] funny logger:Enter into :GetTitleAndItemUrl
[2018-11-12 22:06:38,617] funny logger:Enter into :GetTitleAndItemUrl
[2018-11-12 22:06:38,617] funny logger:Enter into :GetTitleAndItemUrl
[2018-11-12 22:06:38,617] funny logger:Enter into :GetTitleAndItemUrl
[2018-11-12 22:06:38,617] funny logger:Enter into :GetTitleAndItemUrl
[2018-11-12 22:06:38,620] funny logger:Exit :GetTitleAndItemUrl
[2018-11-12 22:06:38,620] funny logger:Exit :GetTitleAndItemUrl
[2018-11-12 22:06:38,620] funny logger:Exit :GetTitleAndItemUrl
[2018-11-12 22:06:38,620] funny logger:Exit :GetTitleAndItemUrl
[2018-11-12 22:06:38,620] funny logger:Exit :GetTitleAndItemUrl
[2018-11-12 22:06:38,620] funny logger:Exit :GetTitleAndItemUrl
[2018-11-12 22:06:38,620] funny logger:Exit :GetTitleAndItemUrl
[2018-11-12 22:06:38,620] funny logger:Exit :GetTitleAndItemUrl
[2018-11-12 22:06:38,620] funny logger:Exit :GetTitleAndItemUrl
[2018-11-12 22:06:38,620] funny logger:Exit :GetTitleAndItemUrl
[2018-11-12 22:06:38,620] funny logger:Exit :GetTitleAndItemUrl
[2018-11-12 22:06:38,620] funny logger:Exit :GetTitleAndItemUrl
[2018-11-12 22:06:38,620] funny logger:Exit :GetTitleAndItemUrl
[2018-11-12 22:06:38,620] funny logger:Exit :GetTitleAndItemUrl
[2018-11-12 22:06:38,620] funny logger:Exit :GetTitleAndItemUrl
[2018-11-12 22:06:38,620] funny logger:Exit :GetTitleAndItemUrl
[2018-11-12 22:06:38,620] funny logger:Exit :GetTitleAndItemUrl
[2018-11-12 22:06:38,620] funny logger:Exit :GetTitleAndItemUrl
[2018-11-12 22:06:38,620] funny logger:Exit :GetTitleAndItemUrl
[2018-11-12 22:06:38,620] funny logger:Exit :GetTitleAndItemUrl
[2018-11-12 22:06:38,620] funny logger:Exit :GetTitleAndItemUrl
[2018-11-12 22:06:38,620] funny logger:Exit :GetTitleAndItemUrl
[2018-11-12 22:06:38,620] funny logger:Exit :GetTitleAndItemUrl
[2018-11-12 22:06:38,620] funny logger:Exit :GetTitleAndItemUrl
